소재지전화,소재지면적,소재지우편번호,소재지전체주소,address,도로명우편번호,name,업태구분명,좌표정보(x),좌표정보(y),위생업태명,naver_map_url,naver_review1,naver_review2,naver_review3,naver_review4,naver_review5,kakao_map_url,k_review1,k_review2,k_review3,k_review4,k_review5
,71.13,445-897,경기도 화성시 봉담읍 와우리 31-3 캠퍼스타운,"경기도 화성시 봉담읍 와우로 91, 캠퍼스타운 지하2층 105호",18321.0,신의주찹쌀순대 수원대점,한식,197784.9198,412472.4708,한식,https://m.place.naver.com/restaurant/1487497083,지난주에 지나가다 남편이랑 먹어보구 너무 맛나서 이번주 또 찾아왔네요~아이들도 너무 맛나다고.. 순대국에 잡내도 안나고 남편이랑 아이들이 먹어본 순대국중 최고랍네요~ 순대와 같이 먹은 명태회무침도 진짜 맛나요~ 사장님께서 또왔다고 챙겨주신 순떡순떡도 짱짱~~ 메뉴가 하나같이 깔끔하고 정갈~맛은 당연~최고~ 매주 외식은 여기서 할듯요~ 담주에도 갈께요~ㅋ,"리모델링으로 매장 바뀌니 순대레스토랑 같은 느낌입니다 ㅎㅎ 테이블간 간격은 넓지 않은 편이지만 테이블은 매우 크게 느껴졌습니다. 반찬이 여러개 서빙되거나 볶음 등의 메뉴를 먹을때 테이블공간에 여유가 있을 것 같아보였습니다. 맛은 프랜차이즈 가게이니 평타 이상이고 매장 서빙해주시는 분들도 친절했습니다. 최근에 생기는 매장이 그렇듯 테이블에서 직접 메뉴를 주문, 결제까지 할 수 있는 시스템으로 편리합니다. 매운순대국 먹었는데 얼큰하기는 하나 못먹을 정도로 매운맛은 아니라(맵찔이임) 잘 먹었습니당 :)",너무너무 친절한 사장님이 계신 곳이네요~ 걸어갈 수 있는 거리에 이런 곳이 생겨 너무 좋습니다. 아이도 너무 좋아 하구요^^,"매일 운동하며 지나만 다니다 혼밥. 순대빼고 고기국밥 주문 가격대비 고기의 양 많이 부실 (순대를 빼면 고기를 더 주시던데 순대만 빼신듯) 국물은 잡내 안나고 맛있어요. 주방이모님이랑 사장님 같으신 분, 두분 홀에 앉아서 맛나게 과자 드시고 계시고, 두분 알바분은 화기애애 담소중이시고, 각자 바쁘셔서 그런지 밥먹고 나가는데 잘가란 말도 없으심 ㅎ 뻘쭘...",친절해요 맛있어요 양도 많고 괜찮았던 수원대맛집 인테리어도 예쁘공,https://place.map.kakao.com/609042327#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,60.0,445-891,경기도 화성시 봉담읍 상리 625-1,"경기도 화성시 봉담읍 장등1길 3-26, 1층 일부호",18314.0,또또똣,한식,195104.8062,413496.1073,한식,https://m.place.naver.com/restaurant/1941519449,"봉담에서 점심먹으려고 방문한 또또똣! 진짜 너무 즐겁게먹고가요 ㅎㅎ 여기는 낮에는 식사 저녁에는 술집으로 운영해서 언제가도 좋고 이번에는 낮에방문했는데
카이센동이 미쳤어요!! 해물좀 보세요~~ 거기다 돈까스는 무슨 전문점급이에요 ㅎㅎ????
점심때도 자주 방문할거같아요 사장님도 너무 친절하시고 감사합니다!",봉담2지구 이자카야 겸 일식 맛집 또또똣 저녁엔 이자카야지만 낮에는 일식 런치 메뉴를 맛볼 수 있는 곳 부드럽고 감칠맛 넘치는 사케동과 수제 돈카츠를 갓심비 있게 먹을 수 있어서 좋았다?? 이자카야 특유의 감성 넘치는 분위기라 저녁에 사케나 맥주 한잔하기에도 너무 좋을듯??,"가라아게 대애박...???????? 수제라 그런지 너무너무너무 맛있어요!! 이번엔 미니로 시켰는데 다음엔 대로 먹어보려구요 ㅎㅎ 가격도 저렴하고 너무 맛있어서 집에 왔는데 또 생각나네요 ?? 사장님 너무 맛있어요 ㅠㅠㅠ어쩜 요리를 이케 잘하시나여,,???? 또 갈게요 잘 먹었습니당????","첫번째 저녁에 방문했을 때 너무 맛있게 잘 먹어서 점심메뉴 먹고 싶어서 또 방문했어요~
카이센동이랑 돈가츠정식 주문했고요 두툼한 고기랑 신선한 회 맛이 좋았어요
인테리어랑 노래가 연말분위기에 맞아서 연말모임하러 또 오고 싶은 곳이었어요~^^","돈가츠 정식과 카이센동 먹었어요. 돈가츠가 바삭하면서 속이 부드러워서 씹을 때 편했고, 와사비를 같이 주셨는데 소스와 함께 먹으니 정말 맛있었네요. 카이센동은 회들이 신선했고 맛도 괜찮았어요. 아이들과 가서 돈가츠 시켜주면 좋아할 것 같네요. 사장님과 직원분들이 친절하시고, 메뉴에도 있는 마지막에 주신 디저트는 먹어보고 깜짝 놀랐어요. 은은하게 좋은 향이 입에서 퍼지는데 너무 달지도 않고 다음에 또 가서 먹어보고 싶네요.",https://place.map.kakao.com/32539229#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,33.0,445-891,경기도 화성시 봉담읍 상리 627-8,"경기도 화성시 봉담읍 장등1길 3-5, 1층 일부호",18314.0,달콤디저트방앗간,기타,195054.6625,413356.867,기타,https://m.place.naver.com/restaurant/37171584,3번째 방문 입니다 달콤디저트방앗간은 맛도 있지만 모든 디저트가 깔끔하게 완성 되어 판매 된다는 점 개인적으로 정말 마음에 듭니다 떡 세척 과정을 우연히 보았습니다 여기 사장님 정말 깔끔하게 하시더군요,"사장님두 너무 친절하시고 너무 맛있어요
찐~~단골 등록이요
내돈내산 찐 입니다 ~~",떡이 너무 예뻐서 눈이 먼저 호강하고~ 맛도 너무 맛있어서 입도 호강했네요!!! 너무너무 맛있게 든든하게 잘 먹었습니다^^ 또 들릴게요!!!! 완젼 강추합니다~~,"맛있어서 다시 들렀어요
근데 호두파이 정말 맛있어요 
지금껏 호두파이중 최고에요","지나가다 들렸는데 디저트도 맛있고 사장님도 친절하시네요
다음에 또 가보고싶다는 생각이 들었을정도로 굿굿",https://place.map.kakao.com/590179400#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,49.41,445-891,경기도 화성시 봉담읍 상리 628-4,"경기도 화성시 봉담읍 장등1길 9-3, 에스와이빌 1층일부",18314.0,유로코피자,기타,195103.0463,413349.3437,기타,https://m.place.naver.com/restaurant/1777599503,,,,,,https://place.map.kakao.com/373082318#comment,피자 맛있습니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,120.16,445-891,경기도 화성시 봉담읍 상리 630-9,"경기도 화성시 봉담읍 장등2길 5-60, 1층 전체호",18314.0,돈필살,한식,195120.398,413290.4522,한식,https://m.place.naver.com/restaurant/1605206420,"??여기 반칙이에요????? 돈필살 진짜 대박이에요 ㅋㅋㅋㅋㅋ?으로 필살기를!!! 진짜 핵핵맛있오요!!!! 봉담에서 짱인듯싶어요!!! ??미나리+고기의 조합 샤브샤브에도 미나리 있으면 미환놈이에요! 근데 고기에 필살기로 미나리를!!! 넣으시다니!! 진짜 비쥬얼도 대박이고 맛도 봉담 최강!!! 미나리가 숨이 죽어가면서 미나리 특유의 그 맛! 과 고기 싸먹으면 미쳐요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
 ??공기밥! 공기밥이 왜 필살기인줄 이해가 안되시겟죠!! 하지만 은근 공기밥이랑 고기 같이 먹는 민족많아요!! 요기가 바로 밥 맛집이에요 ㅋㅋㅋ 밥이 진짜 맛있는 달달한 쌀향이 너무 감동이에요.. 엄마밥보다... 요기 공기밥 정줄놔요?????? ??백김치 백김치 요고 완전 소오름!! 요물중에 요물!!! 노릇하게 꾸워진 백김치와 고기! 말모말모",화성 봉담2지구 삼겹살맛집 모듬한판 구워주는 고기 편안하게 맛볼수 있는곳 일단 연기가 없어 아기들도 동행할수 있어요 부드러운 목살과 고소하고 두툼한 삼겹살 맛있게 잘 먹고 왔습니다 가족모임이나 회식장소로 추천드려요,"숙성된 고기를 사용해서 그런지 부드럽고 맛있었어요! 기본 찬으로 나오는 파김치부터 된장찌개까지 다 맛있었답니다?? 미나리도 추가해서 먹었는데 백김치랑 삼합으로 먹으니 조합이 끝내준답니다?? 돼지김치찌개도 주문 했는데 완전 맛도리입니다. 꼭 한번 같이 주문 해서 드셔보시는걸 추천드려요~ 그리고 목살은 아이들이 너무 잘 먹어서 밥 한그릇 그냥 뚝딱했답니다 ㅋㅋ 반판 
더 추가해서 먹었어요 ㅋㅋ 오랜만에 배 부르고 기분 좋은 식사였답니다! 직원분들도 친절하셔서 편하게 식사하고 왔어요??",봉담에 깔끔하고 맛있는 고깃집이 새로 생겼다길래 방문했어요!! 직접 고기 다 구워주시고 구워진 채로 나와서 냄새도 하나도 안나고 진짜 맛있어요!! 역시 전문가의 손길은 달라요????미나리 추가해서 먹으면 미친맛 등장이요?????????????????????????봉담 고기 맛집하면 돈필살이 넘사네요,"역대급 마음에 드는 고깃집을 찾았어요-!?? 고기를 직접 완벌해서 주시니 먹기도 편하고 굽는사람, 먹는사람 나뉘지 않아서 친구,연인과 가족들과 오기 참 좋겠더라구요. 고기 크기도 적당하고 촉촉하니 정말 맛있었어요! 미나리 추가는 꼭 하세요!!다들 왜 삼겹살을 미나리와 먹나 했는데 이번에 처음 먹어보고 이래서 미나리랑 먹는구나 싶더라구요~ 마지막에 식사메뉴로 주문한 강된
장밥은 정말 한국인이라면 다 좋아할 맛이였고 남편이 주문한 비빔냉면도 맛잇었어요! 강된장밥은 기호에 따라 강된장 양 꼭 조절하세요 다 넣으면 조금 짤수도 있어요. 오픈한지 얼마 안된 곳 같은데 연기도 그득그득 차지 않고 테이블도 기름때문에 끈적거림없이 딱 깔끔해서 더 마음에 들었어요?? 저희는 운좋게 바로 들어왔는데 6시 이후론 웨이팅있어요??",https://place.map.kakao.com/225675598#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,36.7,445-902,경기도 화성시 봉담읍 유리 119,"경기도 화성시 봉담읍 시청로 1405-10, 1층 일부(3)호",18334.0,영 비어하우스,호프/통닭,194086.8663,408216.6545,호프/통닭,https://m.place.naver.com/restaurant/1015971136,닭발 맛있어요!!아직가서 뭘 먹어보진못했지만 닭발 포장먹고 또생각나서 닭발 포장해왔네요 너무너무맛있네요♡,맛있어요! 오손도손 얘기하기 좋은 분위기입니다!! 사장님 친절하시구 화장실도 깨끗해요ㅎㅎ 여름에 밖에 있는 테이블에서 생맥주 꼭 마실 거예요!!,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,https://place.map.kakao.com/2029116941#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,172.08,445-893,경기도 화성시 봉담읍 동화리 423-7,"경기도 화성시 봉담읍 동화북길 9, 1층 일부호",18303.0,봉담푸드,한식,195734.7188,413351.3872,한식,https://m.place.naver.com/restaurant/792770036,이젠 로컬도 물가가 장난 아니네요...,친절해요,홍갑표님 샐러드 채소 짱이에요!,친절해요,좋아요,https://place.map.kakao.com/246795397#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,39.69,445-891,경기도 화성시 봉담읍 상리 678,"경기도 화성시 봉담읍 수영로 161, 중흥에스클래스 에듀파크 327동 지1층 118호",18306.0,BBQ치킨 봉담중흥점,호프/통닭,195019.1212,414407.1099,호프/통닭,https://m.place.naver.com/restaurant/1240226915,"황올반 + BBQ양념반 + 콜라 1.23L
반반콜라욥!!??",후라이드 맛있게 잘 먹었어요~ 봉담 에듀파크 주민이라~포장 했는데~ 포장은 할인도 있어요^^ 치킨은 ~빠삭빠삭~후라이드~~,한마리 반반 양 심하내요. 가본 bbq중 최악입니다. 새로 생겨서 갔더니 다신 안갈생각입니다. 후라이드 4조각에 양념7-8조각입니다. 반반인데 비율도 그렇고 사진은 박스열자마자 찍은건데 이렇게 듬성듬성든 치킨은 처음입니다. 친절하시지만 재방문의사는 없습니다.,"전화로 포장 요청했더니 할인해주셨어요
좋으네여",리뷰 수가 부족합니다.,https://place.map.kakao.com/1742404940#comment,여기는 다른곳에 비해 기름냄새도 적고  닭 사이즈도 크네요 맛있게 먹었습니다,"포장해서 먹었는데 맛있네요.
양념도 많고 바삭바삭해서 좋아요~~
피자도 치즈가 많아 맛있어서
자주 사먹을 것 같아요??????
더보기",양도 많구 치킨 너무 바삭하고 맛있었어요! 사장님도 친절하시고 다음에 또 시켜먹으려구요????,"사장님 완전 친절하시구 포장해갔는데 내부도 엄청 깨끗하네요!! 다 정해져 있겠지만 양도 다른 지점보다 더 많은 느낌이고 더 맛있어용!!
후라이드는 역시 황금올리브!! 자주 시켜먹어야겠어용","양도 많고 바삭바삭하니 너무 맛있었어요!!
직접가서 포장해왔는데 깨끗하고 친절하시구!!
동네에 생겨서 넘넘 좋아요 또 시켜먹을게요~!"
,34.0,445-891,경기도 화성시 봉담읍 상리 637-4,"경기도 화성시 봉담읍 장등2길 6-10, 1층 일부(102)호",18314.0,대발이네,한식,195151.9334,413101.3934,한식,https://m.place.naver.com/restaurant/1123848528,"포장 해왔는데 포장도 깔끔하게 잘 해주시고, 생각보다 빨리 나왔어요^^ 
방문 포장하면 가격도 할인해 주시고, 리뷰 참여 하면 음료도 서비스♡ 너무 좋아요~ 더구나 맛도 끝내 줍니다???????? 너무 맛있어요 ㅋ 퇴근때 종종 들릴게요^^ 감사합니다~","진짜 제가 먹어본 통닭바베큐 중에 제일 맛있어요!!
등갈비 튀김도 진짜 맛있고 사이드로 주문한 감떡도 맛있었어용!! 가격도 착하고 맛도 있고 사장님이 엄청엄청 친절하세요?? 포장하시면 2천원 할인도 되니 가까우신 분들 꼭 한번 드셔보세용!! 홀에서 먹으면 뜨끈해서 진짜 더 맛도리입니당????",등갈비후라이드 뼈에붙은 고기를 튀겼으니 맛이 없을수 없죠ㅎ 손에잡고 뜯어먹으면 자연스럽게 맥주가 한잔 생각나는 그런 곳 이였어요!,"통닭 맛있다. 사장님께 죄송하지만....서비스 주신 얼큰 짬뽕탕이 진짜 더 맛있다.진짜 맛있다.ㅠㅠ . 뭔가 나만 아는 맛집...찾은 느낌 ! 소주 맥주가4,000원에.. 사장님들 진짜 격하게 친절하시고 음식이 너무 맛있고 가성비도 너무 좋다. 짬뽕탕과 통닭먹으러 자주 올거에요. 짬뽕탕 또 생각난다....??","통삼겹바베큐 보드랍고 야들야들 지립니다. 매운 간장 맛으로 시켰는데, 맵지 않고 딱 느끼함을 잡아 주게 매콤한 게 다 먹을 때까지 느끼하지 않고 달콤짭짤하게 잘 먹었습니다! 심지어 함께 나오는 마늘쫑이 대박입니다. 안 들어 보신 분들은 꼭 꼭 들어 보시기 바랍니다. 사이드로 시킨 쫄뱅이도 어디서 배워 오신 것 같습니다. 맛이 야무진데 가성비까지 좋습니다. 맛 좀 보라고 주신 등
갈비튀김(소스도 바베큐에 맞춰서 매운 간장 맛)은 교촌 레드 감성… 이거 좋아하시면 꼭 먹어봐야하는 맛! 게다가 최고 대박적인 부분 중 하나는 주류가 4천원이라는 점입니다(생맥 포함) 술쟁이들 집합! 다음엔 찹쌀로 가득 찬 전기구이통닭으로 찾아 뵙겠습니다.",https://place.map.kakao.com/1222137738#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,101.33,445-891,경기도 화성시 봉담읍 상리 641-10 1층,"경기도 화성시 봉담읍 장등2길 16-31, 1층",18314.0,박사장네 연탄구이,한식,195221.7017,413047.2829,한식,https://m.place.naver.com/restaurant/1532954114,"박사장네 연탄구이 3번째 방문?????? 진심 연탄구이는 사랑입네다?????? 통갈매기살은 말해모해ㅋㅋ 연탄갈비는 진짜 역대급?? 벌집껍데기는 더 역대급????연탄이 두개였다니 대박ㅋㅋ 간장소스에 갈비찍고 입안으로퐁당 이건 단짠의 대표???? 벌집껍데기도 간장소스찍고 인절미가루찍고 입안으로 퐁당????????크~~~~진심 녹아녹아????박사장님 진심감사혀유 연탄
구이집 오픈해주셔서??쵝오쵝오","생목살->갈매기살->돼지갈비->껍데기 ->된장찌게->된장술밥-> 김치비빔면 ->라면까지 모든메뉴를 섬렵 고기가 전부 잡내하나 없고 갈매기살에는 육즙이... 부드러우며 돼지갈비는 붙인뼈가 아닌거 같고, 갈비벼까지 양념이 골고루 잘베어 뜯는맛좋았음 껍데기는 얇은 껍질만 있는것이 아니라 콜라겐함량이 높아보이는 두께 어제먹었는데 자꾸 생각나서 침고이게 하는 매력이 있는 
껍데기 같이간 지인이 나 껍데기 못먹어 했는데도 흡입하게 되는 매력적인 껍데기 강추합니다!! 된장찌게는 꼭 드셔보시라!! 지게따로 사러 오시는분이 있을정도라고... 여기 여사장님이 음식에 진심인듯!! 강추합니다 환기가 잘되는지 옷에 냄새도 안베었다",추천 맛집 지금 까지 이런곳은 없었다라고 해야할까 신기방기 연탄구이집 중 단연 ?? 맛 분위기 서비스 만족했어요 봉담에서 아직 이런곳 못봤어요 갈매기부터 먹기 시작해서 돼지갈비 껍데기 까지 하나하나 다먹구 술밥까지 가성비 좋게 잘 먹었어요 ^^ 담엔 가족들과 같이 가렵니다,친구들과 모임으로 방문했어요 매장도 넓고 좋아요! 연탄구이 올만인데 진짜 고기도 맛나고 올만에 신나게 먹었어요 근데 껍데기 무엇? 왜케 맛나요ㅋㅋ 다른곳보다 두꺼운데 질기지않고 너무맛나게먹었어요 껍데기 맛집 인정! 사이드 메뉴 비빔면도 짱~~~ 친구들과 잘먹고갑니다 또올께요!,"오픈한지 얼마 안되었는데 늘 만석이라 궁금해서 들렸는데 제대로 연탄에 구워먹는 국내산 돼지갈비에 통갈매기살 껍데기 맛보았어요. 통갈매기살 맛있는집은 소고기인가? 싶다는데 정말 부드럽고 고소하더라고요. 돼지갈비도 갈비앙념맛에 고기맛이 가려지지 않게 적당한 단짠조화에 국내산돼지갈비맛이 제대로 느껴지고요. 벌집껍데기는 말이 필요없습니다. 기본으로 나오는 고
기된장찌개예술이고요. 셀프바에서 앙배추양파채.상추.야채.쌈무 무한리필 가능해서 ?? 고기 다먹고 파할때쯤 남은연탄에 추억의쫀득이.아이들은 마시멜로 까지 세심한 서비스 감동입니다.",https://place.map.kakao.com/1461939173#comment,"이런곳 처음이네요~~
연탄구이 맛집",리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,36.93,445-891,경기도 화성시 봉담읍 상리 11-142,"경기도 화성시 봉담읍 샘마을길 49, 1층 일부호",18316.0,1키로탕수육 봉담점,중국식,195672.4956,412750.8792,중국식,https://m.place.naver.com/restaurant/1291288593,탕수육 잡내 없고 바삭하면서 안엔 부드럽고 맛있어요! 소스도 너무 맛있어요! 어른 아이 모두 좋아할 맛이예요^-^ 그리고 해물 짬뽕탕! 얼큰하고 시원하니 좋습니다! 추운날씨 추천해요^^ 신의 한수! 중화 오이 탕탕이! 사진 못찍어서 아쉽지만 탕수육 먹고 짬뽕탕 먹고 오이 탕탕이까지 먹으면 ???????????? 저희 아이는 중국집 안가고 이제 여기서 탕수육 먹겠대요! 대박나세요!!,가성비 좋아요!,양이 정말 많고 맛있어요,맛있어요,리뷰 수가 부족합니다.,https://place.map.kakao.com/1310887395#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,40.0,445-897,경기도 화성시 봉담읍 와우리 240 해오름마을봉담그대가2단지아파트,"경기도 화성시 봉담읍 참샘길 33, 1층 111호 (해오름마을봉담그대가2단지아파트)",18321.0,간식카페 봉황,기타,197631.6221,412523.6722,기타,https://m.place.naver.com/restaurant/1419387820,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,https://place.map.kakao.com/1098535284#comment,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.,리뷰가 없습니다.
,35.19,445-891,경기도 화성시 봉담읍 상리 616,"경기도 화성시 봉담읍 삼천병마로 1256-13, 상가동 1층 102호",18316.0,시원통닭강정,호프/통닭,195359.9193,412904.4547,호프/통닭,https://m.place.naver.com/restaurant/1670581832,주말 퇴근길에 후라이드+닭강정 포장주문 하고 찾아왔어요. 방문 주문포장시 2000원 할인되어 가격이 착하더라구요. 후라이드도 닭강정도 맛있고 푸짐해요. 사장님도 너무 친절하셔서 단골 치킨집 될것 같아요^^ 아! 치킨집에 꽈배기도 판매하시더라구요. 다음엔 꽈배기도 사먹어 봐야겠어요.,외출했다 들어가는 길에 픽업했는데 냄새가 너무 맛있어서..못참고 차에서 먹었어요 닭이 완전 뜨겁더라고요~ 떡은 촉촉하고~~ 안매운맛 이라 아이도 잘먹고 제일 중요한거 기름쩐내가 안나서 너무 좋아요 가격도 저렴하고..저희집은 닭강정은 요기로 정했어요 신랑한테 퇴근할때 닭강정 사오라면 알아서 여기서 사오더라고요,집앞이라 종종오는데 옛날통닭도 닭강정도 치킨도 요새같은 물가에 가성비에 맛도 있어서 넘 좋아요???????? ㅎㅎ 가끔 마감타임에 오면 심심찮게 서비스도 주시는데 진짜 인정 넘치는 곳 믿고 드십시오!??????,"친절하고 유쾌하신 사장님 덕분에 기분좋은 방문이였습니다! 겉바속촉 닭강정 넘 맛있었구 치킨무까지 주셔서 좋았어요! 그리구 이곳의 하나의 특별한점!! 꽈배기, 도너츠, 핫도그를 같이팔아요! 닭강정만 먹기에는 아쉬운감이 있을때 같이 주문할수 있다는점 ㅋㅋㅋ 다음에도 방문할게요!",맛이나 가성비 면에서 비싼 프렌차이즈 닭강정 보다 훨 낫네요. 몇 개 주워먹고 찍은 사진이라 양이 좀 비어보이는데 닭강정 통에 꽉 차 있었어요. 혼자 먹고 싶을때 딱 알맞은 양입니다. 옛날통닭은 겉바속촉하니 담백해서 맛있었습니다. 일주일 전에 비싼 프차 치킨 먹고 맛 없어서 실망했는데 그걸 여기서 치유받는 기분이네요. 이제 치킨은 여기서 사먹어야겠어요.,https://place.map.kakao.com/1790523317#comment,"사장님이 유쾌 하셔서 기분이 좋네요
번창하셨으면 좋겠습니다",리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,234.86,445-898,경기도 화성시 봉담읍 덕리 290 1층 전체,"경기도 화성시 봉담읍 덕머루동길 21, 1층 전체",18336.0,서호정 장어랑메기랑,한식,194161.0048,407062.2626,한식,https://m.place.naver.com/restaurant/1383978416,메기구이를 처음 먹어봤는데 이렇게 촉촉하고 맛있는 생선인지 처음 알았어요?? 장어탕도 서비스로 주시고 사장님께서 친절하게 잘 대해주셔서 기분좋게 식사하고 나왔습니다?? 담에 부모님 모시고 장어구이도 먹으러갈려구요,"장어가 먹고싶다며 남편이 직접 알아보고 서호정에 갔어요
장어도 맛있고 반찬들도 맛있어서 좋았는데 사장님과 사모님이 친절하셔서 더 기분좋게 식사하고 왔어요
거기에 사장님이 메기구이까지 서비스로 주셔서 넘 마있게 먹고 왔어요^^","장어도 엄청 쫄깃하고 메기도 엄창부드러워요
사장님이엄청친절사시네요 숨은맛집입니다ㅎㅎ",장어정식먹었는데 장어도맛있지만 밑반찬이 너무맛있어요 장어탕까지나와서 푸짐하더라구요,장어 무한리필 장어도 도톰하고 맛있게 먹고 왔어요!! 소금도 양념도 둘다 맛있는건 널리 알려야 해요 ㅋㅋ 홀도 넓고 단체모임도 가능! 주차장도 넓어요!,https://place.map.kakao.com/1621199409#comment,"몇번에 걸쳐 방문했어요~
장어구이,메기구이 맛나요.
장어탕이 정말 진~~하고 특유의 냄새없이 담백하고 맛있어요~
장어 정식도 맛나네요. 
여름철 보양식 적극 추천입니다~
더보기",리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,50.5,445-891,경기도 화성시 봉담읍 상리 692-3,"경기도 화성시 봉담읍 매봉로 441, 1동 지하1층 B105호",18314.0,CUIE(쿠이),한식,195234.5199,413553.638,한식,https://m.place.naver.com/restaurant/1170369829,카페 분위기 넘 좋구 따뜻 아늑 차분 노래도 좋구 음료 정말 맛있어요?? 커피 맛 민감하신분들 (=미식가) 여기로 찾아오셔야 해요!!! +사장님 넘 아름다우셔요??,"커피 너무 맛있어요.
커피 탄맛없이 진하고 좋네요.
라떼도 맛있는 것 같아요. 음악도 제 취향이에요:)","2봉담에서는 여기가 커피가 제일 진하고 좋습니다. 사장님도 친절하시고, 음악도 굉장히 트렌디하고 좋네요. 여기 자주 이용할 것 같습니다",라떼가 넘 맛있고 예쁜 사장님 친절하세요!!,"최애 카페 입니당
아아 맛나유!",https://place.map.kakao.com/763099745#comment,굿,커피 괜찮아요! 문이 종종 닫혀있어서 아쉬워요.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.,리뷰 수가 부족합니다.
,34.44,445-891,경기도 화성시 봉담읍 상리 692-3,"경기도 화성시 봉담읍 매봉로 441, 1동 1층 102호",18314.0,청미(주),한식,195234.5199,413553.638,한식,https://m.place.naver.com/restaurant/1254813008,국물이 걸쭉하고 간도 딱 좋고 닭에 간이 잘베어서 진심 맛있게 먹었어요 사장님이 닭도리탕에 진심이신듯합니다??????무조건 재방문 의사있는 음식점입니다??,"또 왔습니다. 자주 방문하는 매장이에요. 제가 알고 있는 닭볶음탕집 중 가장 맛있어요. 사장님 친절하시고, 재료 신선하시고 음식 직접 다 만들어 주십니다. 칼칼한 닭볶음탕 국물이 입에 착착 붙으며, 소주가 술술 넘어가는 맛이에요. 볶음밥도 맛있고 계란말이도 통통하니 곁들여 먹기 좋아요.",병점 본점에서만 먹다가 직영점인 봉담에있는 곳도 방문했어요~ ㅎㅎ 사장님들 너무 친절하시구 기본 반찬들도 맛나고 무엇보다 닭도리탕도 존맛! 국물에선 마늘맛이 많이 나면서 맛있었네요 술 한잔 하기도 좋은 이곳 ~~ 추천이욥,닭도리탕 양도 푸짐하고 사장님도 알바도 완전 친절하셔요~ 곱창사리 추가하는 게 신의 한수였네요ㅋㅋ 맛있게 먹었습니다^^,병점이 유명하다곤 하는데 여기 와보니 사장님이 말도 걸어주시고 간혹 직접 만드신 요리도 서비스로 주시는데 너무 맛있어요^^,,,,,,
